LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,SEX_1,SEX_2,EDUCATION_0,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
9.104979856318357,47,0,0,0,0,0,0,8.6143380508026,8.635491649775071,8.65568476199334,8.675364349706301,8.6971898254483,8.725020038618554,5.331107189371028,5.339779156355632,5.345518968032331,5.410156848303572,5.616771097666572,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6.502290170873972,25,0,0,0,0,0,0,6.4253551293998505,6.511992946335358,6.48402436206708,6.351350995308686,6.163525308192876,6.422976364154247,4.199705077879927,3.8257386368311335,3.6207790414100045,2.7300291078209855,5.298317366548036,3.0349529867072724,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.944637206243177,33,0,0,0,0,0,0,7.55260467413433,7.534584578504434,7.5509065687763925,7.4318919168078,7.431536613908344,7.443605167652863,4.248495242049359,4.339467020255086,4.199705077879927,4.199705077879927,4.199705077879927,4.199705077879927,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8.207038263112398,41,0,0,0,0,0,0,8.113157061831764,8.094968421492734,8.033301568890328,7.882264603249044,7.789564980970711,7.785554631674319,4.892852258439873,4.892852258439873,4.767855768265187,4.892852258439873,4.892852258439873,5.115995809754082,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.006367567650246,35,0,0,2,0,0,0,7.068512657860251,7.1527646871469654,7.129110565637121,7.157397940268616,7.1820481143149015,7.200001917931497,4.892852258439873,0.0,4.037186148382152,3.9765615265657175,3.912023005428146,4.892852258439873,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6.907755278982137,23,0,0,0,0,0,0,6.0540480334097495,6.135853449733287,6.209729550971084,6.239495813929971,6.277770673379832,6.313548046277095,3.9765615265657175,3.9765615265657175,3.506557897319982,3.506557897319982,3.506557897319982,3.506557897319982,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.111728083308073,50,0,0,0,0,0,0,8.125926802707886,7.977384932725764,8.188790971109505,8.153455268020044,8.135942532816209,8.111197942808428,5.116195789756748,7.6716870582600425,4.892852258439873,5.0106352940962555,4.941642422609304,4.669708707125663,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9.141347500489232,46,-1,-1,-1,-1,-1,-1,4.412798293340635,3.7184382563554808,4.5093932305943225,5.895137183480888,3.5553480614894135,3.2983029584995225,3.7184382563554808,4.5093932305943225,5.896787500166074,3.5610460826040513,3.2983029584995225,5.715820833082654,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.111728083308073,28,0,0,0,0,0,0,8.138340802532802,8.116337443864973,8.130343731913886,8.121668513122128,8.123538070067431,8.10498540244068,5.032614200815031,4.892852258439873,4.892852258439873,4.892852258439873,4.892852258439873,4.988162438244197,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.517193191416238,30,1,-1,2,-1,-1,-1,0.0,7.074878592018195,3.3068867021909143,4.269697449699962,6.339771241376198,6.67194855371453,7.097714262905303,0.0,4.269697449699962,6.339771241376198,6.67194855371453,2.617395832834079,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9.721165995742174,50,-1,-1,-1,-1,-1,-1,2.424802725718295,4.515974607183621,4.988616880424251,2.424802725718295,2.424802725718295,2.424802725718295,4.515974607183621,4.988616880424251,2.424802725718295,2.424802725718295,2.424802725718295,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9.141347500489232,57,-1,-1,-1,-1,0,-1,5.539955500498411,5.7439642642890325,6.012981390570231,6.04104804729681,4.657129924918802,5.7451376603381155,5.7439642642890325,6.014285490518684,6.04104804729681,0.0,5.7451376603381155,4.2475424072940875,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6.502290170873972,31,0,0,0,2,2,2,6.052951542071821,6.107839184028909,6.235847601414611,6.199765151552417,6.2501682738207425,6.287796600373667,3.7127587279038794,4.23410650459726,0.0,3.506557897319982,3.506557897319982,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6.907755278982137,23,0,0,-2,-2,-2,-2,7.227420397286969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6.502290170873972,42,-1,-1,-1,-1,-1,-1,5.873525249243295,3.055572273910008,5.98048785639435,5.496074731471831,4.131426237126632,3.8918202981106265,3.055572273910008,5.98048785639435,5.496348217047172,4.328098292648326,3.8918202981106265,4.295015257684252,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8.448200319929287,56,-1,-1,-1,-1,-1,-1,4.128209076174857,5.516783328311136,4.062739222806769,4.037186148382152,4.037186148382152,5.02912987673242,5.516783328311136,4.062739222806769,4.037186148382152,4.037186148382152,5.02912987673242,3.9448128282511368,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8.58173171255381,31,2,2,2,0,0,0,8.50180878937249,8.526271855349442,8.498241402054783,8.51085984471551,8.425143689818084,8.453031488162777,5.521594242307481,0.0,5.262690188904886,5.080368632110931,5.298317366548036,5.184401842418143,0,0,1,0,1,0,0,0,0,0,0,1,0,0
7.195437351433918,27,0,0,0,-1,0,0,7.019982167057241,6.528883415143493,4.3652195163575005,7.160820026412224,5.692496808194707,0.0,3.692207244206611,3.506557897319982,7.160820026412224,1.7805861686299298,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.699514748210191,30,0,0,0,0,0,0,5.064070736889162,4.946629964120343,5.710978741526796,5.119190700650601,5.286750730176571,5.427296747804497,3.6888794541139363,5.115995809754082,3.506557897319982,3.506557897319982,3.506557897319982,4.199705077879927,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.600902459542082,34,2,0,0,0,0,0,7.575601745428785,7.587901647364831,7.5940792341939565,7.578213671287392,7.57838414811148,7.589554986473442,4.339467020255086,4.453571801836977,4.2190173889123,4.242764567340374,4.524321598124771,4.0661736852554045,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8.111728083308073,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,3.4657359027997265,3.4657359027997265,3.676300671907076,0.0,0.0,3.4657359027997265,0.0,3.676300671907076,2.536338823420271,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.111728083308073,35,0,0,-2,-2,-2,-2,6.877605302031253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.377133712833954,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7.418580902748128,44,0,0,0,0,0,0,7.400824181158868,7.4349069053469,7.415456025400603,6.51416933340405,6.51426814763338,6.498332349019629,4.424447350557834,3.970291913552122,3.1513105053724346,3.287157332284606,3.506557897319982,3.1075717553095266,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6.907755278982137,30,1,2,2,2,2,2,4.969350229412598,5.135013815589844,5.355485039604378,5.465525285531943,5.58249329967053,5.548037932712699,3.506557897319982,3.912023005428146,3.506557897319982,3.506557897319982,0.0,3.506557897319982,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7.418580902748128,41,0,0,0,0,0,0,6.74111020157319,6.780717045811413,6.829469360583593,6.838119343631075,6.859579925777705,6.879252918509425,3.871201010907891,4.071871706370042,3.5075573976530654,3.5619926042080823,3.5676529966797923,5.246848618172844,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.294049640102028,28,0,0,0,0,-2,-2,7.388101076494153,7.391908331332292,5.354067381652529,0.0,0.0,0.0,3.9896011400735207,3.506557897319982,3.7887247890836524,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7.418580902748128,44,0,0,0,0,-1,0,6.809774870621934,5.867883485336628,5.844027392167529,5.794333874660319,4.577113588205566,3.893859034800475,3.6652695884748026,3.6905447334329975,3.506557897319982,4.577113588205566,-0.03390155167568134,2.5649493574615367,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9.243130194799173,27,0,0,0,0,0,0,8.252585078068368,8.167039793039145,8.134526219584052,8.049097075043822,7.9802631255641385,7.803557548428956,5.159438367596919,5.154639433346286,4.892852258439873,5.115995809754082,4.887839716616328,4.691653645876229,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.804875263868018,38,-2,-2,-2,-1,2,-1,6.777798442394045,0.0,0.0,2.367123614131617,1.7346010553881064,4.5591262474866845,0.0,0.0,2.3948603691032164,0.0,4.5591262474866845,3.2846635654062037,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8.699514748210191,45,0,0,0,2,0,0,7.849609788587543,7.862651149967359,7.8919413914314624,7.709083992386611,7.71315914188775,7.715078999604354,4.893601977330419,5.22986006590313,-2.3025850929940455,4.424447350557834,4.4272389774954295,4.612145799724517,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9.210340371976184,55,0,0,0,0,0,0,8.354517386869118,8.375383821157,8.404994534053754,8.350713487219569,8.357180921542117,8.37658922797415,5.077254981437652,5.325283814777851,5.3097517441737,4.993828175779875,4.990885998711238,4.923138951044745,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9.546812608597396,28,0,0,0,0,0,0,6.636471352339992,6.655397449404514,6.709792026198225,6.7413070713444725,6.77738080281093,6.834718527738163,4.037186148382152,4.199705077879927,3.912023005428146,3.912023005428146,4.199705077879927,3.9557208606938654,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8.517193191416238,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
7.418580902748128,29,-1,-1,-1,-1,-1,-1,4.199705077879927,5.254539619202141,3.632309102625542,4.627257782452096,5.21057845224003,3.6838669122903918,5.287256419188612,3.632309102625542,4.627257782452096,5.21057845224003,3.6838669122903918,5.3782062162321935,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9.06723952833551,37,0,0,0,0,0,0,8.385351798508813,8.40650741055848,8.377149209271602,8.40495724218897,8.377532577240537,8.4079510780216,5.123170013502082,5.115995809754082,5.122971423490507,5.115995809754082,5.135210028677887,5.1175945311177795,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8.804875263868018,23,-1,-1,-1,-1,-2,-1,3.46989391294839,0.0,3.506557897319982,0.0,0.0,7.279939332521639,0.0,3.541925041157273,0.0,0.0,7.508001043003455,3.369592042246824,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6.907755278982137,48,0,0,0,0,0,0,7.3520136584760145,7.146745932389026,7.159810173790767,6.887552571664617,6.907755278982137,0.0,4.147885329150131,3.8430301339411947,3.6788291182604347,2.995732273553991,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9.1764388203005,29,0,0,0,0,0,0,7.875093941811365,7.802209316247118,7.713427250383926,7.726991644175342,7.664033740982172,7.804564132114795,5.585999438999818,5.809142990314028,5.116995310087166,5.585999438999818,6.214608098422191,5.809142990314028,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9.141347500489232,29,0,0,0,0,0,0,8.512595973718946,8.532561163547237,8.553640832387282,8.57404600300902,8.594370258599774,8.615662013816216,5.211305989558407,5.247024072160486,5.264415814872355,5.281510248231656,5.314846668499247,5.314846668499247,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.517193191416238,28,-1,-1,-1,-2,-1,-1,3.3933891992143437,4.339467020255086,0.0,0.0,4.30496558853742,0.0,4.339467020255086,0.0,0.0,4.30496558853742,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9.028018815182229,42,0,0,-1,-1,0,-1,9.025639988015108,9.053296622366497,6.116627690061988,4.692570376268925,4.401011934584962,6.791595924441851,5.940171252720432,6.116627690061988,4.692570376268925,0.0,6.791595924441851,5.991464547107982,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9.721165995742174,41,-1,-1,-1,-1,-1,-1,5.90989289341417,5.432265339057776,6.811354504695783,4.417635062141249,5.3421747496118135,5.880905356540918,5.4373544085652465,6.817027915349179,4.639249499640954,5.3471075307174685,5.885826215084985,5.09211286929075,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7.418580902748128,29,0,0,0,0,0,0,7.31350923425883,7.2906338884175055,7.182301452040777,6.495517286586544,6.471212215303111,6.491835712970114,4.203198967134183,3.812570926456486,3.120895416507997,3.3381392456950185,3.3684445951903474,3.506557897319982,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9.243130194799173,32,0,0,0,0,0,0,7.06373286043649,7.149262514313305,7.17607612670529,7.184806038765257,7.267664985430799,7.342110141405217,4.892852258439873,4.199705077879927,4.199705077879927,4.892852258439873,4.892852258439873,4.892852258439873,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.517193191416238,29,0,0,0,0,0,0,8.277454363752332,8.29814955727702,8.319449319734742,8.333614845193198,8.354132938959035,8.37415388434369,4.960043507980195,5.0106352940962555,4.814890716970161,4.819205718271574,4.833102254034098,4.892852258439873,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8.804875263868018,28,-1,-1,-1,0,-1,-1,4.541875335615778,2.354544831924757,3.0476920124847022,2.354544831924757,2.354544831924757,2.354544831924757,2.354544831924757,3.0476920124847022,0.0,2.354544831924757,2.354544831924757,2.354544831924757,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.755053139369341,30,0,0,0,0,0,0,6.476562022301241,6.504986532421715,6.146757431514017,6.1999681216826765,6.231071824452857,6.253508247379749,3.9765615265657175,3.7689221617874726,3.506557897319982,3.1513105053724346,3.506557897319982,3.506557897319982,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9.1764388203005,31,0,0,0,0,0,-1,7.295124302820892,6.276016726550835,6.23539063760472,6.159729436912202,5.776723099057916,1.6863989535702288,3.828641396489095,3.6988297849671046,2.247776856499051,5.115995809754082,1.6863989535702288,2.538973871058276,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.804875263868018,33,2,2,-1,-1,-1,-1,8.962173841006411,5.611423491339976,4.144192367949668,5.644739934022418,5.0330488889331555,7.7118026030891835,6.3045706718999215,4.144192367949668,5.644739934022418,5.0330488889331555,7.7118026030891835,5.762156199089691,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9.498022444427964,29,0,0,0,0,0,0,7.881496974491968,7.828462908652482,8.363497963410605,7.741243944095154,7.675654272005191,7.502241672718112,4.842348126266105,4.443043336479656,4.512689333193927,4.472780997942346,3.960178047315193,4.006726940897444,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7.755053139369341,25,0,0,0,0,2,0,7.7356955558836145,7.735112788303963,7.620835797249533,7.420798442189082,7.402593787120678,7.42900636823171,5.0106352940962555,4.530087379863735,6.725433722188183,0.0,4.605170185988092,5.298317366548036,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7.888584531993863,47,0,0,0,0,0,0,7.0207863009441835,7.0482126316773925,7.034035444892467,7.010041072522887,7.0163106855364825,5.213666836927528,4.238444906195857,3.6888794541139363,0.0,3.3032169733019514,2.498699971920336,5.115995809754082,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7.888584531993863,27,0,0,0,0,0,0,7.360167584197468,7.961149349811441,7.299797366758161,6.682693221845296,6.708246870765361,6.716271880395796,4.1059436980654525,4.787491742782046,3.506557897319982,3.506557897319982,3.506557897319982,3.506557897319982,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6.502290170873972,23,0,0,0,0,0,0,6.4241664540923935,6.226009521146635,6.368072828754165,6.392642701569442,6.330196134235454,6.426218733922678,4.148411783492376,4.5712686343124105,3.506557897319982,3.283414346005772,4.199705077879927,3.506557897319982,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7.418580902748128,39,0,0,0,0,0,0,6.796525722295596,6.665258999152113,6.338594078203183,6.334344780024526,6.3588238758486915,6.3910792415379705,4.422848629194137,4.204692619390966,3.912023005428146,3.506557897319982,3.506557897319982,3.4011973816621555,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9.700963288424655,38,1,-2,-2,-1,0,0,2.538973871058276,2.538973871058276,2.538973871058276,6.230481447578482,6.48494053253886,6.684861696423135,2.538973871058276,2.538973871058276,6.230481447578482,5.115995809754082,5.115995809754082,5.50749721084486,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9.06723952833551,35,-2,-1,-1,-1,-2,-2,0.0,4.8931022271950795,5.294141995137556,0.0,0.0,0.0,4.956061771837756,5.298317366548036,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8.804875263868018,67,0,0,0,0,0,0,8.743382765555703,8.622561707042063,8.578683320925748,8.522857121040676,8.530412102030517,8.5016733797582,6.340594431873674,6.215873963543426,6.214608098422191,6.214608098422191,5.809142990314028,5.809142990314028,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9.392661928770137,27,0,-1,0,-1,-1,-1,7.886544953466926,6.8191426206255334,7.727784712215147,7.172808233373557,7.503950933465632,7.3385198615732,6.819470364114565,7.421656169265056,7.172808233373557,7.503950933465632,7.3385198615732,7.195437351433918,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9.141347500489232,37,-1,-1,-1,-1,0,0,3.1959483202244963,1.7227665977411035,3.265759410767051,3.534173064352955,3.388899853851749,3.147021721100217,1.7227665977411035,3.265759410767051,3.534173064352955,3.147021721100217,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8.207038263112398,35,0,0,0,0,0,0,6.872784190038085,6.893250592779255,6.920309477553489,7.94042954915441,7.946405226477564,7.962520167869971,3.912023005428146,4.040709346389469,7.513891082552453,4.669708707125663,4.700480365792417,4.700480365792417,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9.06723952833551,33,-2,-1,-1,-1,0,0,0.0,1.916922612182061,0.0,4.290459441148391,3.295836866004329,0.0,1.916922612182061,0.0,4.605170185988092,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.900185443672344,32,-1,0,0,0,0,0,5.6080055192624325,5.758796615877289,5.715930608591849,5.363012125479848,5.464396617240569,5.233778845410465,5.7192182827860405,5.708880568375633,5.299483353188006,5.121977881431629,5.119788607992779,5.119589345264212,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8.294049640102028,24,0,0,0,0,0,2,6.235847601414611,6.295696413104298,7.331802225954434,7.358448659693373,7.501211029395078,7.482306593628673,3.912023005428146,6.907755278982137,4.199705077879927,5.585999438999818,0.0,5.115995809754082,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.294049640102028,26,0,0,0,0,0,0,7.985518392914286,7.930589826138894,7.869287027101879,7.859554714815046,7.879165310077371,7.529406457837013,5.298317366548036,4.917544871030244,4.605170185988092,4.605170185988092,4.199705077879927,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8.207038263112398,27,0,0,0,0,0,0,7.978048108217151,8.007700012884026,8.046239777934886,8.072831317678126,8.108392526518571,8.141073270502538,5.115995809754082,5.115995809754082,5.115995809754082,5.115995809754082,5.115995809754082,4.892852258439873,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7.418580902748128,25,0,0,0,0,0,0,7.405637497112198,7.418240844935023,7.428848015103905,7.438128595590497,7.397561535524052,7.392052105401859,4.248495242049359,4.199705077879927,4.422848629194137,4.199705077879927,4.0943445622221,4.199705077879927,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8.85366542803745,45,0,0,0,0,0,0,8.821107800477275,8.748066788792357,8.72026463912879,8.533781508019493,8.421973674168605,8.386750357613064,5.38066510789679,5.46848199307136,5.300149021377007,5.004169994571825,5.013520018164846,4.956061771837756,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6.502290170873972,23,0,0,0,0,0,0,6.339418237901332,6.402746040537586,6.477177470058898,6.5009893251409245,5.953070159120671,5.884621451489933,4.037186148382152,4.199705077879927,3.517497837358316,2.302585092994046,1.9740810260220096,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8.517193191416238,66,0,0,0,2,2,2,8.38196130615426,8.41566974921185,8.501686921544769,8.511617677083052,8.530004113343255,8.43297790172861,5.393627546352362,6.29156913955832,5.155216522907363,5.137757301535594,0.0,5.174264717878057,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8.642356334370243,61,0,0,0,0,0,0,8.62775018198088,8.621679324913375,8.635414649469993,8.610057959394425,8.05085217992307,8.030268539062131,5.298317366548036,5.452468046375295,5.115995809754082,4.892852258439873,4.75932086581535,4.787491742782046,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8.85366542803745,35,-2,-2,-2,-2,-2,-2,4.209655408733095,4.906508584887358,0.0,0.0,0.0,0.0,4.906508584887358,0.0,0.0,0.0,0.0,1.6094379124341003,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8.944637206243177,34,-1,-1,-1,-1,-1,-1,3.8022081394209395,0.0,4.290459441148391,4.7521523763367375,4.089332020398556,4.602834126190544,0.0,4.293195420967266,4.755025941532469,4.092119867199989,4.605836630531252,4.462453883786496,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8.294049640102028,29,-1,-1,-1,-1,-1,-1,2.538973871058276,2.538973871058276,2.538973871058276,2.538973871058276,2.538973871058276,2.538973871058276,2.538973871058276,2.538973871058276,2.538973871058276,2.538973871058276,2.538973871058276,4.564348191467836,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.294049640102028,27,-1,-1,-1,-1,0,0,3.6584202466292277,4.1184950224543835,0.0,8.299700311610842,7.658070132598423,7.658416365742689,4.019980146933238,2.538973871058276,8.382228391001071,4.199705077879927,4.605170185988092,4.605170185988092,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.111728083308073,33,0,0,0,0,0,0,7.727138556087224,7.667142657006885,7.6855805610047065,7.797784167667366,7.811082344464434,7.309323916811178,5.115995809754082,4.669708707125663,5.809142990314028,5.809142990314028,5.809142990314028,5.809142990314028,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7.418580902748128,45,0,0,0,0,0,0,6.6134736998345875,6.65260493153284,6.541078098081233,6.602316484941097,6.608315465517276,6.62905497166547,3.787215354834798,3.8074029562980436,4.015782239718998,3.2796572971280598,3.3141860046725258,3.5361166995615263,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9.104979856318357,35,-1,-1,-1,-1,-2,-2,3.998812135500537,0.2097205309820691,4.5521209648982754,0.0,0.0,0.0,0.2097205309820691,4.605170185988092,3.506557897319982,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9.446729150040413,32,-1,-1,-1,-1,-1,-1,6.615663498041656,6.576469569048224,6.223501765592311,6.9728561419758845,5.978801373154584,5.980824812003637,6.576469569048224,6.223766036206958,6.712429533052928,5.978970149526293,5.980993247240686,5.616892302442188,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8.804875263868018,35,1,-2,-1,-1,-1,-1,0.0,0.0,5.268716896771746,0.0,4.675007145576871,5.6195550975280275,0.0,5.268716896771746,0.0,4.675007145576871,5.6195550975280275,5.147106804779135,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.207038263112398,31,0,0,0,0,0,0,8.205345922821131,8.208990900928283,7.197535149516064,7.222590349426422,7.24026730335171,7.264823478918926,5.0466457316192885,4.019381523748645,4.188138441508461,4.199705077879927,4.199705077879927,4.199705077879927,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8.804875263868018,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
7.755053139369341,27,0,0,0,0,0,0,7.721067840344584,7.73312883433447,7.745132665213315,7.112273110173149,7.137119442109403,7.153390648931573,4.732976890475748,4.574023456991255,3.782673333400297,3.9252682321781664,3.8430301339411947,3.927896354584436,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8.642356334370243,27,0,0,0,0,0,0,7.899128745869534,7.933533996777357,6.855092626398831,6.091536100832197,4.797717063324834,5.0780862366808615,5.585999438999818,4.199705077879927,3.506557897319982,3.506557897319982,4.199705077879927,3.506557897319982,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9.498022444427964,24,0,0,0,0,0,0,8.741882214540096,8.678710953246206,8.754928431015205,7.9966314360769974,7.1771715426270255,6.661001862028794,5.2147545817773455,7.3082301789090405,3.913355450661925,4.212621303146474,3.521446509813732,7.459722846079303,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6.907755278982137,36,1,4,3,2,2,2,6.841722308377699,6.816041956058805,6.789159413068727,6.761534187812905,6.8220158200344265,6.845773486626256,0.0,0.0,0.0,4.2185268321205145,3.7439987533350156,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7.755053139369341,42,0,0,0,0,0,0,7.7064779520907205,7.737296417780081,7.750743867781242,7.747654407559659,7.770180991364081,7.7196923955115695,4.833102254034098,4.499439231355849,4.484884020113589,4.56400090895002,4.449685283147696,4.45046379622711,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8.944637206243177,28,-1,-1,-1,-1,-1,-1,2.3856999997045523,2.3856999997045523,2.3856999997045523,2.3856999997045523,3.6686767467964168,2.3856999997045523,2.3856999997045523,2.3856999997045523,2.3856999997045523,3.6686767467964168,2.3856999997045523,3.2529551385210635,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9.210340371976184,31,0,0,0,0,0,0,8.49887306467287,8.516479603539626,8.533912639223006,8.536224279322369,8.237011807227196,8.24760422485906,5.452468046375295,5.452468046375295,5.298317366548036,4.913634797622401,4.906755163608864,4.965172920019499,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8.944637206243177,34,-1,-1,-1,-1,-1,-1,2.7642204725692645,2.7642204725692645,2.7642204725692645,2.7642204725692645,2.7642204725692645,4.92846068590724,2.7642204725692645,2.7642204725692645,2.7642204725692645,2.7642204725692645,4.92846068590724,2.7642204725692645,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9.36449105180344,31,0,0,0,0,0,0,8.077747218142333,7.9722935873164955,7.856474478075629,7.739228589022369,7.571456484268669,7.372390356641713,4.75932086581535,5.174264717878057,4.422848629194137,4.199705077879927,4.199705077879927,4.199705077879927,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8.804875263868018,32,-1,-1,-1,-1,-1,-1,5.145554611995626,5.827964744554615,5.827964744554615,5.827964744554615,5.866845700442316,5.921846480227112,5.827964744554615,5.827964744554615,5.827964744554615,5.866845700442316,5.921846480227112,5.827964744554615,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.418580902748128,24,0,0,0,0,2,0,5.65680732901033,5.80322551654999,5.8998973535824915,5.950555743264351,5.921667781155872,5.983348366505725,3.912023005428146,3.8992754326056436,3.5553480614894135,0.0,3.40452517175483,2.4069451083182885,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9.274878893113755,42,0,0,0,0,0,0,6.464172848760844,6.567656474305226,6.542423928613618,6.550746946142167,6.455670150238746,6.283014131086252,4.899579579189298,5.125550022558894,5.812038793426053,5.855071922202427,5.456317769530043,5.814926235069755,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9.243130194799173,37,0,0,0,-1,-1,-2,7.732369222284388,7.7871053630440095,7.8516222666263955,5.539431803183483,0.0,0.0,5.115995809754082,5.466230056862828,5.539431803183483,0.0,0.0,4.2190173889123,0,0,1,0,0,1,0,0,0,0,0,0,1,0
